%time,field.x,field.y,field.z
6787000000,0.139325619308,-0.0315732271716,1.5
6787000000,0.139286957331,-0.0317636973905,1.5
6787000000,0.139248179742,-0.0319544216953,1.5
6787000000,0.139209285569,-0.0321454017879,1.5
6787000000,0.139170274583,-0.0323366362192,1.5
6787000000,0.139131145791,-0.0325281267024,1.5
6788000000,0.139091898961,-0.0327198717756,1.5
6789000000,0.139052533081,-0.0329118731628,1.5
6790000000,0.139013047913,-0.0331041293888,1.5
6791000000,0.138973442427,-0.0332966421886,1.5
6792000000,0.138933716382,-0.0334894100733,1.5
6793000000,0.138893868726,-0.0336824347886,1.5
6794000000,0.138853899213,-0.0338757148318,1.5
6795000000,0.138813806773,-0.0340692519589,1.5
6796000000,0.138773591155,-0.0342630446533,1.5
6797000000,0.138733251267,-0.0344570946811,1.5
6798000000,0.138692786854,-0.0346514005111,1.5
6799000000,0.138652196804,-0.0348459639196,1.5
6800000000,0.138611480856,-0.0350407833607,1.5
6801000000,0.138570637877,-0.0352358606204,1.5
6802000000,0.1385296676,-0.0354311941377,1.5
6803000000,0.138488568871,-0.035626785708,1.5
6804000000,0.138447341418,-0.0358226337551,1.5
6805000000,0.138405984065,-0.0360187400837,1.5
6806000000,0.138364496534,-0.0362151031019,1.5
6807000000,0.138322877626,-0.0364117246231,1.5
6808000000,0.138281127059,-0.0366086030395,1.5
6809000000,0.138239243609,-0.0368057401733,1.5
6810000000,0.13819722699,-0.0370031344003,1.5
6811000000,0.138155075954,-0.0372007875508,1.5
6812000000,0.138112790208,-0.0373986979841,1.5
6813000000,0.13807036848,-0.0375968675386,1.5
6813000000,0.138027810473,-0.0377952945564,1.5
6814000000,0.13798511489,-0.0379939808834,1.5
6816000000,0.137942281426,-0.0381929248447,1.5
6817000000,0.137899308761,-0.0383921282932,1.5
6817000000,0.137856196582,-0.0385915895362,1.5
6819000000,0.137812943544,-0.0387913104336,1.5
6820000000,0.137769549329,-0.0389912892746,1.5
6821000000,0.137726012565,-0.0391915279255,1.5
6822000000,0.137682332925,-0.039392024657,1.5
6823000000,0.137638509014,-0.0395927813416,1.5
6824000000,0.137594540497,-0.0397937962309,1.5
6825000000,0.137550425952,-0.039995071203,1.5
6826000000,0.137506165035,-0.0401966044904,1.5
6827000000,0.137461756299,-0.0403983979763,1.5
6828000000,0.137417199392,-0.0406004498734,1.5
6829000000,0.137372492837,-0.0408027620696,1.5
6830000000,0.137327636277,-0.0410053327576,1.5
6831000000,0.137282628207,-0.0412081638293,1.5
6832000000,0.137237468259,-0.0414112534569,1.5
6833000000,0.1371921549,-0.0416146035361,1.5
6833000000,0.137146687755,-0.041818212218,1.5
6835000000,0.137101065262,-0.0420220814014,1.5
6836000000,0.137055287036,-0.0422262092159,1.5
6837000000,0.137009351485,-0.042430597563,1.5
6838000000,0.136963258215,-0.0426352445502,1.5
6839000000,0.136917005605,-0.0428401520812,1.5
6840000000,0.13687059325,-0.043045318241,1.5
6841000000,0.1368240195,-0.0432507449347,1.5
6842000000,0.13677728394,-0.0434564302243,1.5
6843000000,0.136730384887,-0.0436623760158,1.5
6844000000,0.136683321917,-0.0438685803477,1.5
6845000000,0.136636093316,-0.0440750451262,1.5
6846000000,0.136588698648,-0.0442817683659,1.5
6846000000,0.136541136168,-0.0444887519724,1.5
6846000000,0.136493405429,-0.0446959939357,1.5
6849000000,0.136445504653,-0.0449034961604,1.5
6850000000,0.136397433381,-0.0451112566113,1.5
6851000000,0.136349189802,-0.0453192771913,1.5
6852000000,0.136300773446,-0.0455275558392,1.5
6853000000,0.136252182469,-0.0457360944556,1.5
6854000000,0.136203416387,-0.0459448909529,1.5
6855000000,0.136154473322,-0.0461539472285,1.5
6856000000,0.136105352779,-0.0463632611677,1.5
6857000000,0.136056052844,-0.046572834664,1.5
6858000000,0.136006573008,-0.0467826655749,1.5
6859000000,0.135956911324,-0.0469927557893,1.5
6860000000,0.135907067269,-0.0472031031363,1.5
6861000000,0.135857038858,-0.0474137094993,1.5
6862000000,0.135806825556,-0.0476245726782,1.5
6863000000,0.135756425342,-0.0478356945502,1.5
6864000000,0.135705837665,-0.0480470728853,1.5
6865000000,0.135655060468,-0.0482587095537,1.5
6866000000,0.135604093185,-0.0484706022947,1.5
6866000000,0.135552933722,-0.0486827529705,1.5
6868000000,0.135501581497,-0.048895159289,1.5
6869000000,0.135450034376,-0.0491078231037,1.5
6870000000,0.135398291765,-0.0493207420903,1.5
6871000000,0.13534635149,-0.0495339180923,1.5
6871000000,0.13529421294,-0.0497473487526,1.5
6872000000,0.135241873902,-0.0499610359041,1.5
6874000000,0.135189333747,-0.0501749771556,1.5
6874000000,0.135136590224,-0.0503891743285,1.5
6876000000,0.135083642687,-0.0506036249971,1.5
6877000000,0.135030488843,-0.0508183309697,1.5
6878000000,0.134977128028,-0.0510332897853,1.5
6878000000,0.13492355791,-0.0512485032386,1.5
6880000000,0.134869777806,-0.0514639688318,1.5
6881000000,0.13481578534,-0.0516796883452,1.5
6882000000,0.134761579813,-0.0518956592434,1.5
6882000000,0.134707158807,-0.052111883291,1.5
6884000000,0.134652521602,-0.0523283579142,1.5
6884000000,0.134597665737,-0.0525450848606,1.5
6886000000,0.134542590473,-0.0527620615171,1.5
6887000000,0.134487293306,-0.0529792896134,1.5
6887000000,0.134431773476,-0.0531967664959,1.5
6889000000,0.134376028434,-0.0534144938751,1.5
6890000000,0.134320057401,-0.0536324690561,1.5
6891000000,0.134263857782,-0.0538506937289,1.5
6892000000,0.134207428778,-0.0540691651562,1.5
6893000000,0.134150767747,-0.0542878850064,1.5
6894000000,0.134093873868,-0.0545068504985,1.5
6895000000,0.134036744455,-0.0547260632784,1.5
6895000000,0.133979378663,-0.0549455205202,1.5
6897000000,0.13392177376,-0.0551652238458,1.5
6898000000,0.133863928879,-0.0553851703834,1.5
6899000000,0.133805841238,-0.0556053617295,1.5
6900000000,0.13374750995,-0.0558257949653,1.5
6900000000,0.133688932183,-0.0560464716607,1.5
6902000000,0.133630107027,-0.0562673888486,1.5
6903000000,0.133571031601,-0.056488548071,1.5
6904000000,0.133511704971,-0.0567099463111,1.5
6905000000,0.133452124206,-0.0569315850817,1.5
6905000000,0.133392288349,-0.0571534613152,1.5
6907000000,0.133332194418,-0.0573755764937,1.5
6908000000,0.133271841431,-0.0575979274974,1.5
6909000000,0.133211226356,-0.0578205157765,1.5
6910000000,0.133150348184,-0.0580433381576,1.5
6911000000,0.133089203833,-0.0582663960573,1.5
6912000000,0.133027792269,-0.0584896862476,1.5
6913000000,0.132966110357,-0.0587132101099,1.5
6914000000,0.132904157036,-0.0589369643602,1.5
6915000000,0.13284192912,-0.0591609503434,1.5
6916000000,0.132779425522,-0.0593851647179,1.5
6917000000,0.132716643,-0.0596096087905,1.5
6918000000,0.132653580442,-0.0598342791607,1.5
6919000000,0.132590234552,-0.0600591770959,1.5
6920000000,0.132526604191,-0.0602842991349,1.5
6921000000,0.13246268601,-0.0605096465041,1.5
6922000000,0.132398478839,-0.0607352156805,1.5
6923000000,0.132333979276,-0.0609610078478,1.5
6923000000,0.132269186125,-0.0611870194196,1.5
6925000000,0.132204095926,-0.0614132515353,1.5
6926000000,0.132138707454,-0.0616397005435,1.5
6927000000,0.132073017196,-0.0618663675379,1.5
6928000000,0.132007023899,-0.0620932488006,1.5
6929000000,0.13194072399,-0.0623203453777,1.5
6930000000,0.131874116189,-0.0625476534835,1.5
6931000000,0.131807196869,-0.0627751741148,1.5
6932000000,0.131739964717,-0.0630029034164,1.5
6933000000,0.131672416051,-0.0632308423343,1.5
6934000000,0.131604549529,-0.0634589869421,1.5
6935000000,0.13153636141,-0.0636873381334,1.5
6936000000,0.131467850325,-0.0639158919092,1.5
6937000000,0.131399012473,-0.0641446491087,1.5
6938000000,0.131329846457,-0.0643736056586,1.5
6939000000,0.131260348419,-0.0646027623424,1.5
6940000000,0.13119051693,-0.0648321150109,1.5
6941000000,0.131120348074,-0.06506166439,1.5
6942000000,0.131049840394,-0.0652914062529,1.5
6943000000,0.130978989916,-0.0655213412663,1.5
6944000000,0.130907795153,-0.0657514651243,1.5
6945000000,0.13083625207,-0.0659817784326,1.5
6946000000,0.130764359153,-0.0662122768047,1.5
6947000000,0.13069211231,-0.0664429607836,1.5
6948000000,0.130619509994,-0.0666738259004,1.5
6949000000,0.130546548055,-0.0669048726338,1.5
6950000000,0.130473224919,-0.0671360964309,1.5
6951000000,0.130399536376,-0.0673674977046,1.5
6952000000,0.130325480823,-0.0675990718163,1.5
6953000000,0.130251053992,-0.0678308191112,1.5
6954000000,0.130176254251,-0.0680627348639,1.5
6955000000,0.130101077274,-0.0682948193499,1.5
6956000000,0.130025521401,-0.0685270677554,1.5
6957000000,0.129949582247,-0.0687594802849,1.5
6958000000,0.129873258125,-0.0689920520343,1.5
6959000000,0.129796544591,-0.0692247831356,1.5
6960000000,0.129719439931,-0.0694576685932,1.5
6961000000,0.129641939644,-0.0696907084649,1.5
6962000000,0.129564041991,-0.0699238976617,1.5
6963000000,0.129485742411,-0.070157236166,1.5
6964000000,0.12940703914,-0.0703907187942,1.5
6964000000,0.129327927562,-0.0706243454513,1.5
6964000000,0.129248405886,-0.070858110858,1.5
6967000000,0.12916846944,-0.0710920148405,1.5
6968000000,0.129088115699,-0.0713260533077,1.5
6969000000,0.1290073421,-0.0715602221324,1.5
6970000000,0.128926143889,-0.0717945210188,1.5
6971000000,0.128844519214,-0.0720289444447,1.5
6972000000,0.128762463271,-0.0722634920294,1.5
6973000000,0.128679974183,-0.0724981581529,1.5
6974000000,0.128597047094,-0.0727329423488,1.5
6975000000,0.128513680107,-0.0729678388974,1.5
6976000000,0.128429868314,-0.0732028472461,1.5
6977000000,0.128345609797,-0.0734379615741,1.5
6978000000,0.128260899599,-0.0736731812414,1.5
6979000000,0.128175735783,-0.0739085003252,1.5
6980000000,0.128090113342,-0.0741439180972,1.5
6980000000,0.128004030324,-0.0743794285314,1.5
6982000000,0.127917481673,-0.0746150308104,1.5
6982000000,0.127830465421,-0.0748507188042,1.5
6983000000,0.127742976468,-0.0750864916053,1.5
6984000000,0.127655012831,-0.0753223429788,1.5
6985000000,0.127566569365,-0.0755582719268,1.5
6986000000,0.127477644076,-0.0757942721084,1.5
6988000000,0.127388231775,-0.076030342435,1.5
6988000000,0.127298330459,-0.0762664764589,1.5
6990000000,0.127207934899,-0.0765026730002,1.5
6991000000,0.127117043082,-0.0767389255041,1.5
6992000000,0.127025649741,-0.0769752326991,1.5
6993000000,0.126933752859,-0.0772115879229,1.5
6993000000,0.12684134713,-0.0774479898118,1.5
6994000000,0.126748430535,-0.077684431596,1.5
6996000000,0.126654997731,-0.0779209118197,1.5
6997000000,0.1265610467,-0.0781574236051,1.5
6997000000,0.126466572068,-0.0783939654046,1.5
6999000000,0.126371571818,-0.0786305302323,1.5
6999000000,0.126276040543,-0.0788671164488,1.5
7001000000,0.126179976235,-0.0791037169605,1.5
7002000000,0.126083373458,-0.0793403300365,1.5
7003000000,0.12598623021,-0.0795769484758,1.5
7004000000,0.125888541032,-0.0798135704563,1.5
7005000000,0.125790303932,-0.0800501886702,1.5
7006000000,0.12569151343,-0.0802868012048,1.5
7007000000,0.125592167547,-0.0805234006462,1.5
7008000000,0.125492260783,-0.0807599849918,1.5
7009000000,0.125391791179,-0.0809965467225,1.5
7010000000,0.125290753216,-0.0812330837466,1.5
7011000000,0.125189144956,-0.0814695884409,1.5
7012000000,0.125086960868,-0.0817060586257,1.5
7013000000,0.124984199039,-0.081942486575,1.5
7013000000,0.124880853928,-0.0821788700223,1.5
7014000000,0.124776923648,-0.08241520114,1.5
7016000000,0.124672402653,-0.0826514775766,1.5
7017000000,0.124567289088,-0.0828876914043,1.5
7017000000,0.124461577405,-0.083123840188,1.5
7019000000,0.124355265784,-0.0833599159019,1.5
7020000000,0.124248348677,-0.0835959160291,1.5
7021000000,0.124140824304,-0.0838318324476,1.5
7022000000,0.124032687122,-0.0840676625607,1.5
7023000000,0.123923935396,-0.0843033981526,1.5
7024000000,0.123814563591,-0.0845390365487,1.5
