%time,field0,field1
14000000,0.10000006558,0.0999987483582
15000000,0.10000006558,0.0999987483582
16000000,0.100000050868,0.0999987785885
16000000,0.100000032971,0.099998829433
17000000,0.100000011913,0.0999989006777
18000000,0.0999999877589,0.099998991924
20000000,0.0999999605871,0.0999991025916
20000000,0.0999999605871,0.0999991025916
22000000,0.0999999305147,0.0999992319251
22000000,0.0999998622154,0.0999995427339
23000000,0.0999998243261,0.0999997218923
25000000,0.0999997842076,0.0999999151045
25000000,0.0999997842076,0.0999999151045
26000000,0.0999996981567,0.100000337595
28000000,0.0999996527065,0.100000563562
29000000,0.0999996059852,0.100000796994
29000000,0.0999996059852,0.100000796994
31000000,0.0999995098008,0.100001278817
34000000,0.0999994608933,0.100001523393
34000000,0.0999994608933,0.100001523393
34000000,0.0999994608933,0.100001523393
34000000,0.0999993628548,0.100002010227
39000000,0.09999931428,0.100002248656
39000000,0.09999931428,0.100002248656
39000000,0.09999931428,0.100002248656
39000000,0.09999931428,0.100002248656
39000000,0.0999990064433,0.100003660391
39000000,0.0999990064433,0.100003660391
39000000,0.0999989696817,0.100003807336
39000000,0.0999989696817,0.100003807336
39000000,0.0999989696817,0.100003807336
39000000,0.0999989032321,0.100004048793
39000000,0.0999989032321,0.100004048793
47000000,0.0999988468553,0.100004215936
47000000,0.0999988468553,0.100004215936
48000000,0.0999988225903,0.100004270656
49000000,0.0999987819563,0.100004322034
50000000,0.0999987655287,0.100004319104
52000000,0.0999987516158,0.100004297672
52000000,0.0999987401158,0.100004258395
53000000,0.0999987309167,0.1000042021
55000000,0.0999987238684,0.100004129775
55000000,0.0999987188128,0.100004042562
58000000,0.0999987155574,0.100003941746
60000000,0.0999987162409,0.100003432423
60000000,0.0999987162409,0.100003432423
61000000,0.0999987162409,0.100003432423
61000000,0.0999987162409,0.100003432423
61000000,0.0999987162409,0.100003432423
62000000,0.0999987213755,0.100003137794
63000000,0.0999987242167,0.100002986878
65000000,0.0999987290671,0.100002687349
65000000,0.0999987290671,0.100002687349
66000000,0.0999987305271,0.100002542533
68000000,0.0999987309836,0.100002403507
68000000,0.099998730175,0.100002272077
69000000,0.0999987278496,0.100002149983
70000000,0.0999987237669,0.10000203888
72000000,0.0999987177035,0.100001940326
72000000,0.0999987177035,0.100001940326
74000000,0.0999986856294,0.100001733722
74000000,0.0999986856294,0.100001733722
76000000,0.0999986510418,0.100001681539
76000000,0.0999986510418,0.100001681539
78000000,0.0999986294154,0.100001683698
78000000,0.0999986047882,0.100001705444
80000000,0.0999985463741,0.100001808893
81000000,0.0999985463741,0.100001808893
81000000,0.0999985463741,0.100001808893
82000000,0.0999984757265,0.100001992438
83000000,0.0999984359102,0.100002113621
85000000,0.0999983476992,0.100002411989
85000000,0.0999983476992,0.100002411989
87000000,0.0999982995441,0.100002587537
87000000,0.0999982488927,0.100002779302
88000000,0.0999981959138,0.10000298608
88000000,0.0999981408097,0.10000320653
90000000,0.0999980837873,0.10000343919
91000000,0.099998025082,0.100003682488
92000000,0.0999979649311,0.100003934757
94000000,0.0999979035942,0.100004194253
94000000,0.0999979035942,0.100004194253
96000000,0.0999979035942,0.100004194253
96000000,0.0999979035942,0.100004194253
98000000,0.0999979035942,0.100004194253
98000000,0.0999979035942,0.100004194253
99000000,0.0999975256878,0.100005799505
103000000,0.099997284117,0.100006779991
103000000,0.099997284117,0.100006779991
104000000,0.099997284117,0.100006779991
104000000,0.0999972273161,0.10000699816
104000000,0.0999972273161,0.10000699816
106000000,0.0999971194803,0.100007392168
106000000,0.0999971194803,0.100007392168
112000000,0.099996931191,0.100007981356
117000000,0.0999968523616,0.10000816547
117000000,0.0999967841504,0.100008273202
117000000,0.0999967539732,0.100008298799
117000000,0.0999967263402,0.100008306108
117000000,0.099996701153,0.100008295765
118000000,0.099996701153,0.100008295765
118000000,0.0999966783031,0.100008268575
120000000,0.0999966576448,0.100008225498
121000000,0.0999966222552,0.100008096279
122000000,0.0999966071434,0.100008012771
123000000,0.0999965934671,0.100007918619
124000000,0.0999965810014,0.100007815421
125000000,0.0999965694978,0.100007704858
127000000,0.0999965483658,0.100007468706
127000000,0.0999965483658,0.100007468706
128000000,0.0999965382091,0.100007346766
129000000,0.0999965382091,0.100007346766
131000000,0.0999965061441,0.100006987812
131000000,0.0999965061441,0.100006987812
140000000,0.0999963644526,0.100006388916
140000000,0.0999963371237,0.100006377519
141000000,0.0999963071257,0.100006383897
143000000,0.0999962743653,0.100006408736
143000000,0.0999962387634,0.100006452552
144000000,0.0999962002778,0.100006515685
147000000,0.0999961145803,0.100006700369
147000000,0.0999961145803,0.100006700369
147000000,0.0999961145803,0.100006700369
149000000,0.0999959646707,0.100007120492
149000000,0.0999959646707,0.100007120492
151000000,0.0999959093042,0.100007296679
152000000,0.0999958514297,0.100007489609
153000000,0.0999957912056,0.100007698251
154000000,0.0999957287969,0.100007921427
156000000,0.0999955982228,0.100008406025
156000000,0.0999955982228,0.100008406025
156000000,0.0999955304904,0.10000866448
157000000,0.0999954614369,0.100008931564
159000000,0.0999953203832,0.100009484725
159000000,0.0999953203832,0.100009484725
160000000,0.0999952489054,0.100009767219
162000000,0.0999951053862,0.100010334836
162000000,0.0999951053862,0.100010334836
163000000,0.0999950338858,0.100010616256
166000000,0.0999949629156,0.10001089364
166000000,0.0999948927351,0.100011165204
166000000,0.099994823597,0.100011429218
167000000,0.099994823597,0.100011429218
168000000,0.0999946894017,0.100011928064
170000000,0.0999946247867,0.100012159863
170000000,0.0999945620969,0.100012378078
