%time,field0,field1
233000000,0.0049871247262,0.281439680835
233000000,0.0049871247262,0.281439680835
233000000,0.0049871247262,0.281439680835
233000000,0.0105611815265,0.270862685593
233000000,0.016135289746,0.260258290741
233000000,0.016135289746,0.260258290741
234000000,0.0189223918014,0.254945937048
234000000,0.0217094622774,0.249626856663
234000000,0.027283766944,0.238968675631
234000000,0.027283766944,0.238968675631
234000000,0.0300710307081,0.233629633469
234000000,0.0328583206833,0.228283981962
236000000,0.0356457666706,0.222931756185
236000000,0.0412210061222,0.21220763263
237000000,0.0412210061222,0.21220763263
237000000,0.0440088527926,0.206835768956
239000000,0.0495852560825,0.196072527494
239000000,0.0495852560825,0.196072527494
240000000,0.0523738760008,0.190681178289
242000000,0.0579520086516,0.179879080471
242000000,0.0579520086516,0.179879080471
244000000,0.0607415901571,0.174468361873
245000000,0.0663220701731,0.163627683417
245000000,0.0663220701731,0.163627683417
246000000,0.0691130398305,0.158197762874
248000000,0.0746965030164,0.14731886246
248000000,0.0746965030164,0.14731886246
249000000,0.077489065065,0.141869938955
251000000,0.0802822999091,0.136414753332
251000000,0.0802822999091,0.136414753332
252000000,0.0858706899096,0.125485726354
254000000,0.0886659040518,0.120011977249
255000000,0.0942586178021,0.109046296586
255000000,0.0942586178021,0.109046296586
256000000,0.0942586178021,0.109046296586
257000000,0.0998544560266,0.0980568059947
259000000,0.102653622695,0.0925533293895
260000000,0.105453563743,0.0870441415772
261000000,0.10825440422,0.0815293577845
261000000,0.10825440422,0.0815293577845
262000000,0.113858575493,0.0704834219659
264000000,0.119466140173,0.0594165212568
264000000,0.119466140173,0.0594165212568
265000000,0.122271147862,0.0538755642395
267000000,0.127883653054,0.0427794704754
267000000,0.127883653054,0.0427794704754
268000000,0.130691104236,0.0372246978791
270000000,0.133499235448,0.0316656954414
271000000,0.136308127484,0.0261026932278
271000000,0.136308127484,0.0261026932278
272000000,0.141927776779,0.0149655876727
274000000,0.144738427605,0.00939198473818
275000000,0.147549627192,0.00381538431943
275000000,0.150361185831,-0.00176394954027
277000000,0.153173146396,-0.00734568049995
278000000,0.158797688563,-0.0185151081555
278000000,0.158797688563,-0.0185151081555
279000000,0.161610078622,-0.0241021143146
