%time,field.x,field.y,field.z
2744000000,0.298395169403,-1.97345857306,1.5
2744000000,0.298392520068,-1.97341479789,1.5
2745000000,0.298389898455,-1.97337084531,1.5
2747000000,0.29838730335,-1.97332671746,1.5
2748000000,0.29838473656,-1.9732824161,1.5
2748000000,0.29838219699,-1.97323794342,1.5
2750000000,0.298379686312,-1.97319330125,1.5
2751000000,0.298377203553,-1.97314849183,1.5
2751000000,0.298374750247,-1.97310351705,1.5
2753000000,0.298372325545,-1.97305837919,1.5
2754000000,0.298369930839,-1.97301308022,1.5
2755000000,0.298367565408,-1.97296762246,1.5
2755000000,0.2983652305,-1.97292200795,1.5
2757000000,0.298362925521,-1.97287623906,1.5
2758000000,0.298360651573,-1.9728303179,1.5
2758000000,0.298358408194,-1.97278424687,1.5
2760000000,0.298356196336,-1.97273802817,1.5
2761000000,0.298354015668,-1.97269166423,1.5
2762000000,0.298351866776,-1.97264515736,1.5
2763000000,0.2983497501,-1.97259850993,1.5
2764000000,0.298347665517,-1.97255172442,1.5
2764000000,0.298345613591,-1.97250480324,1.5
2766000000,0.29834359433,-1.97245774888,1.5
2767000000,0.298341608161,-1.97241056385,1.5
2768000000,0.298339655181,-1.97236325068,1.5
2769000000,0.298337735682,-1.97231581194,1.5
2769000000,0.298335849997,-1.97226825021,1.5
2771000000,0.298333998121,-1.97222056813,1.5
2771000000,0.298332180572,-1.9721727683,1.5
2773000000,0.298330397185,-1.97212485347,1.5
2774000000,0.298328648369,-1.9720768263,1.5
2775000000,0.298326934621,-1.97202868948,1.5
2776000000,0.298325255516,-1.97198044586,1.5
2777000000,0.29832361195,-1.97193209812,1.5
2778000000,0.298322003317,-1.9718836492,1.5
2779000000,0.29832043067,-1.9718351018,1.5
2780000000,0.29831889322,-1.97178645893,1.5
2782000000,0.298317392184,-1.97173772334,1.5
2782000000,0.298315926581,-1.97168889811,1.5
2783000000,0.298314497797,-1.971639986,1.5
2784000000,0.298313104657,-1.9715909902,1.5
2785000000,0.298311748717,-1.97154191348,1.5
2786000000,0.298310428605,-1.97149275909,1.5
2787000000,0.29830914605,-1.97144352986,1.5
2788000000,0.298307899479,-1.9713942291,1.5
2789000000,0.298306690798,-1.97134485966,1.5
2790000000,0.298305518231,-1.97129542494,1.5
2791000000,0.298304383861,-1.9712459278,1.5
2791000000,0.298303285705,-1.97119637172,1.5
2793000000,0.298302226029,-1.97114675959,1.5
2794000000,0.298301202639,-1.97109709495,1.5
2795000000,0.298300217985,-1.97104738072,1.5
2796000000,0.29829926966,-1.97099762052,1.5
2796000000,0.298298359032,-1.97094781746,1.5
2798000000,0.298297487468,-1.97089797467,1.5
2799000000,0.298296652243,-1.97084809588,1.5
2800000000,0.298295856268,-1.97079818404,1.5
2801000000,0.298295096605,-1.97074824297,1.5
2802000000,0.298294376351,-1.97069827562,1.5
2803000000,0.298293692353,-1.97064828588,1.5
2804000000,0.298293047896,-1.97059827672,1.5
2805000000,0.298292439606,-1.9705482521,1.5
2806000000,0.298291870963,-1.97049821501,1.5
2807000000,0.298291338368,-1.97044816946,1.5
2808000000,0.298290845495,-1.97039811845,1.5
2809000000,0.298290388521,-1.97034806608,1.5
2810000000,0.298289971318,-1.97029801533,1.5
2810000000,0.298289589833,-1.97024797038,1.5
2812000000,0.298289248138,-1.97019793423,1.5
2813000000,0.298288941948,-1.97014791111,1.5
2814000000,0.29828867554,-1.97009790401,1.5
2814000000,0.298288444394,-1.97004791724,1.5
2816000000,0.29828825299,-1.9699979538,1.5
2817000000,0.298288096574,-1.96994801805,1.5
2818000000,0.298287979833,-1.96989811298,1.5
2819000000,0.298287897774,-1.96984824303,1.5
2820000000,0.298287855292,-1.96979841118,1.5
2820000000,0.298287847156,-1.96974862192,1.5
2821000000,0.298287878471,-1.96969887824,1.5
2823000000,0.298287943764,-1.96964918468,1.5
2823000000,0.298288048351,-1.96959954423,1.5
2825000000,0.298288186519,-1.96954996147,1.5
2826000000,0.298288363794,-1.96950043938,1.5
2827000000,0.298288574221,-1.96945098262,1.5
2828000000,0.29828882354,-1.96940159414,1.5
2829000000,0.298289105551,-1.96935227864,1.5
2829000000,0.298289426209,-1.96930303908,1.5
2831000000,0.29828977907,-1.96925388021,1.5
2832000000,0.298290170304,-1.96920480495,1.5
2833000000,0.29829059322,-1.9691558181,1.5
2834000000,0.29829105102,-1.96910692307,1.5
2835000000,0.298291546715,-1.96905812322,1.5
2836000000,0.298292073254,-1.96900942344,1.5
2837000000,0.298292637331,-1.9689608266,1.5
2838000000,0.298293231664,-1.96891233762,1.5
2839000000,0.298293863157,-1.96886395934,1.5
2840000000,0.298294524291,-1.96881569671,1.5
2841000000,0.298295222178,-1.96876755257,1.5
2842000000,0.29829594906,-1.96871953191,1.5
2842000000,0.298296712261,-1.96867163752,1.5
2844000000,0.298297503783,-1.96862387442,1.5
2845000000,0.298298331163,-1.96857624539,1.5
2846000000,0.298299186164,-1.96852875548,1.5
2847000000,0.298300076533,-1.96848140741,1.5
2848000000,0.298300993794,-1.96843420629,1.5
2848000000,0.29830194591,-1.9683871548,1.5
2849000000,0.298302924161,-1.96834025806,1.5
2851000000,0.298303936727,-1.96829351873,1.5
2852000000,0.298304974647,-1.96824694194,1.5
2853000000,0.298306046315,-1.96820053032,1.5
2854000000,0.298307142531,-1.96815428902,1.5
2855000000,0.298308271906,-1.96810822061,1.5
2856000000,0.298309424996,-1.96806233029,1.5
2856000000,0.298310610629,-1.96801662057,1.5
2858000000,0.298311819124,-1.96797109666,1.5
2859000000,0.298313059524,-1.96792576103,1.5
2860000000,0.298314321907,-1.9678806189,1.5
2861000000,0.298315615533,-1.96783567268,1.5
2862000000,0.298316930243,-1.96779092763,1.5
2863000000,0.298318275511,-1.96774638608,1.5
2864000000,0.298319640944,-1.9677020533,1.5
2864000000,0.298321036229,-1.96765793159,1.5
2866000000,0.298322450737,-1.9676140262,1.5
2867000000,0.29832389437,-1.96757033938,1.5
2868000000,0.298325356268,-1.96752687639,1.5
2869000000,0.298326846543,-1.9674836394,1.5
2870000000,0.298328354105,-1.96744063369,1.5
2871000000,0.298329889277,-1.96739786138,1.5
2872000000,0.298331440742,-1.96735532771,1.5
2873000000,0.298333019032,-1.96731303476,1.5
2874000000,0.298334612602,-1.96727098776,1.5
2875000000,0.298336226834,-1.96722918953,1.5
2876000000,0.298337866659,-1.96718764285,1.5
2877000000,0.298339520213,-1.96714635295,1.5
2878000000,0.298341198519,-1.96710532172,1.5
2879000000,0.298342889518,-1.96706455438,1.5
2880000000,0.298344604418,-1.96702405276,1.5
2881000000,0.298346330963,-1.96698382207,1.5
2882000000,0.298348080547,-1.96694386404,1.5
2883000000,0.298349840714,-1.96690418386,1.5
2884000000,0.298351623046,-1.96686478321,1.5
2885000000,0.298353414887,-1.96682566725,1.5
2886000000,0.298355228006,-1.96678683758,1.5
2887000000,0.298357049552,-1.96674829933,1.5
2888000000,0.298358891477,-1.96671005402,1.5
2889000000,0.298360740738,-1.96667210677,1.5
2890000000,0.298362609471,-1.966634459,1.5
2891000000,0.298364484441,-1.96659711581,1.5
