%time,field0,field1
32000000,-0.0329571356732,0.440832527568
32000000,-0.0329571356732,0.440832527568
33000000,-0.0369992564193,0.449568431384
33000000,-0.0369992564193,0.449568431384
34000000,-0.041013662114,0.458170946957
35000000,-0.0489583522897,0.474985162674
37000000,-0.0528882245696,0.483201329545
38000000,-0.0567895486835,0.491293050351
39000000,-0.0606620808813,0.499262373889
39000000,-0.0645056813868,0.507111276637
40000000,-0.0683201230386,0.514841674605
42000000,-0.0721052731138,0.522455418659
42000000,-0.0758609216665,0.5299543051
44000000,-0.0832831459046,0.54461440646
44000000,-0.0832831459046,0.54461440646
46000000,-0.0869494116077,0.551778945305
47000000,-0.0905855662877,0.558835279062
48000000,-0.0941914876891,0.565784951213
48000000,-0.0941914876891,0.565784951213
49000000,-0.101312133763,0.579370278946
50000000,-0.104826595456,0.586008819305
52000000,-0.108310339627,0.592546469984
52000000,-0.111763267348,0.598984581956
58000000,-0.121936157743,0.617714707188
58000000,-0.121936157743,0.617714707188
58000000,-0.121936157743,0.617714707188
58000000,-0.125264877345,0.623767532015
58000000,-0.131828508327,0.635594596238
58000000,-0.131828508327,0.635594596238
59000000,-0.135063297846,0.641371156985
59000000,-0.135063297846,0.641371156985
61000000,-0.141438553645,0.652655958658
62000000,-0.144578930404,0.658166380798
64000000,-0.147687769614,0.663590235358
66000000,-0.147687769614,0.663590235358
66000000,-0.147687769614,0.663590235358
68000000,-0.156824740926,0.679352687607
71000000,-0.1598071761,0.684440471654
71000000,-0.171420639311,0.703985448923
71000000,-0.171420639311,0.703985448923
71000000,-0.171420639311,0.703985448923
71000000,-0.171420639311,0.703985448923
76000000,-0.182528711348,0.722284544397
76000000,-0.182528711348,0.722284544397
76000000,-0.182528711348,0.722284544397
76000000,-0.182528711348,0.722284544397
77000000,-0.185226943025,0.726671255959
77000000,-0.185226943025,0.726671255959
78000000,-0.19052917611,0.73522491881
80000000,-0.193133277021,0.739393512253
80000000,-0.193133277021,0.739393512253
81000000,-0.198247673295,0.747518245864
83000000,-0.200758091494,0.751475961906
83000000,-0.203237451696,0.755364942616
86000000,-0.210489697709,0.766627054745
86000000,-0.210489697709,0.766627054745
86000000,-0.210489697709,0.766627054745
88000000,-0.215170540136,0.773805175975
88000000,-0.215170540136,0.773805175975
90000000,-0.21746504249,0.777297423882
91000000,-0.219729013715,0.780726076954
91000000,-0.219729013715,0.780726076954
92000000,-0.224165892987,0.787395379382
94000000,-0.226339008814,0.790637400677
95000000,-0.230595064335,0.796939555295
95000000,-0.230595064335,0.796939555295
96000000,-0.232678228763,0.800001012934
98000000,-0.234731687183,0.80300359266
98000000,-0.236755487442,0.805947940122
99000000,-0.238749824474,0.808834688825
100000000,-0.240714750417,0.811664469899
102000000,-0.242650466188,0.814437902527
102000000,-0.244557028075,0.817155603778
103000000,-0.244557028075,0.817155603778
103000000,-0.244557028075,0.817155603778
106000000,-0.25010342094,0.824980353223
108000000,-0.253657904254,0.829929153554
108000000,-0.253657904254,0.829929153554
108000000,-0.255392619948,0.832324988194
110000000,-0.257099227536,0.834669204295
111000000,-0.260428556058,0.839205028698
111000000,-0.260428556058,0.839205028698
112000000,-0.262051575305,0.841397743153
114000000,-0.263647082936,0.843541051544
116000000,-0.263647082936,0.843541051544
116000000,-0.266756026924,0.847681601628
119000000,-0.269756630295,0.851630914111
119000000,-0.271216679778,0.853535155286
119000000,-0.271216679778,0.853535155286
120000000,-0.274057148037,0.857205352964
120000000,-0.274057148037,0.857205352964
121000000,-0.274057148037,0.857205352964
123000000,-0.276792471082,0.860694505791
124000000,-0.279423957961,0.864006538289
124000000,-0.279423957961,0.864006538289
126000000,-0.280701194222,0.865597337171
126000000,-0.280701194222,0.865597337171
127000000,-0.283179413429,0.868650863958
129000000,-0.284380732547,0.870114521202
130000000,-0.286708706493,0.872917907125
130000000,-0.286708706493,0.872917907125
132000000,-0.28783570076,0.874258535497
132000000,-0.28783570076,0.874258535497
132000000,-0.29001648664,0.876819878356
135000000,-0.29001648664,0.876819878356
135000000,-0.291070621525,0.87804146382
137000000,-0.293107305233,0.880368603171
138000000,-0.295049679055,0.882543838536
138000000,-0.295049679055,0.882543838536
140000000,-0.295985885784,0.883575528131
140000000,-0.296899060139,0.884570473031
142000000,-0.297789308704,0.885529077006
143000000,-0.298656871977,0.886451735359
143000000,-0.29950185768,0.887338843287
144000000,-0.300324505551,0.888190787676
145000000,-0.300324505551,0.888190787676
147000000,-0.30190335292,0.889790724935
148000000,-0.303394806187,0.891254576387
150000000,-0.303394806187,0.891254576387
152000000,-0.305471149331,0.893201661971
152000000,-0.305471149331,0.893201661971
152000000,-0.305471149331,0.893201661971
155000000,-0.307358702277,0.894858953891
155000000,-0.307358702277,0.894858953891
155000000,-0.307358702277,0.894858953891
157000000,-0.308514466891,0.89580749199
157000000,-0.308514466891,0.89580749199
159000000,-0.309589765133,0.896634156005
159000000,-0.309589765133,0.896634156005
159000000,-0.310097654169,0.897002620764
161000000,-0.310585969986,0.897341611177
162000000,-0.311504448451,0.897932466857
163000000,-0.311504448451,0.897932466857
164000000,-0.311504448451,0.897932466857
164000000,-0.311504448451,0.897932466857
166000000,-0.311504448451,0.897932466857
167000000,-0.313469487167,0.898916118319
168000000,-0.313469487167,0.898916118319
169000000,-0.314126586636,0.899118647504
170000000,-0.314126586636,0.899118647504
170000000,-0.314428191753,0.89918019715
171000000,-0.314978288046,0.899225328476
182000000,-0.316709483206,0.897964656082
183000000,-0.316709483206,0.897964656082
183000000,-0.316792992842,0.897708800336
185000000,-0.316860869345,0.897430391196
185000000,-0.316913222144,0.89712968279
186000000,-0.316950252803,0.896806923813
